datetime_,pool_price,forecast_pool_price,rolling_30day_avg_price,alberta_internal_load,forecast_alberta_internal_load,solar_generation,wind_generation,temp_calgary,temp_edmonton,temp_fortmc,ws_calgary,ws_edmonton,ws_fortmc,hour_of_day,day_of_week,week_of_month,month,season,pool_price_lag_1,pool_price_lag_2,pool_price_lag_3,pool_price_lag_4,pool_price_lag_5,pool_price_lag_6,pool_price_lag_7,pool_price_lag_8,pool_price_lag_9,pool_price_lag_10,pool_price_lag_11,pool_price_lag_12,pool_price_lag_13,pool_price_lag_14,pool_price_lag_15,pool_price_lag_16,pool_price_lag_17,pool_price_lag_18,pool_price_lag_19,pool_price_lag_20,pool_price_lag_21,pool_price_lag_22,pool_price_lag_23,pool_price_lag_24,alberta_internal_load_lag_1,alberta_internal_load_lag_2,alberta_internal_load_lag_3,alberta_internal_load_lag_4,alberta_internal_load_lag_5,alberta_internal_load_lag_6,alberta_internal_load_lag_7,alberta_internal_load_lag_8,alberta_internal_load_lag_9,alberta_internal_load_lag_10,alberta_internal_load_lag_11,alberta_internal_load_lag_12,alberta_internal_load_lag_13,alberta_internal_load_lag_14,alberta_internal_load_lag_15,alberta_internal_load_lag_16,alberta_internal_load_lag_17,alberta_internal_load_lag_18,alberta_internal_load_lag_19,alberta_internal_load_lag_20,alberta_internal_load_lag_21,alberta_internal_load_lag_22,alberta_internal_load_lag_23,alberta_internal_load_lag_24
2024-07-08 22:00:00,630.91,751.54,43.04,10590.0,10702.0,0.0,186.29036366840205,22.3,16.4,21.1,7.0,8.0,4.0,22,0,28,7,summer,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,14.79,13.84,16.59,26.12,36.17,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0,9259.0,9426.0,9659.0,10001.0,10342.0
2024-07-08 23:00:00,154.15,194.37,43.08,10158.0,10262.0,0.0,197.68262392891364,22.7,15.0,19.1,3.0,11.0,2.0,23,0,28,7,summer,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,14.79,13.84,16.59,26.12,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0,9259.0,9426.0,9659.0,10001.0
2024-07-09 00:00:00,59.31,49.74,42.97,9861.0,9836.0,0.0,184.6113131844708,20.1,14.1,16.4,7.0,5.0,4.0,0,1,28,7,summer,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,14.79,13.84,16.59,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0,9259.0,9426.0,9659.0
2024-07-09 01:00:00,34.47,40.98,42.73,9643.0,9672.0,0.0,156.70808913611705,17.9,12.9,15.1,2.0,0.0,8.0,1,1,28,7,summer,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,14.79,13.84,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0,9259.0,9426.0
2024-07-09 02:00:00,29.05,28.89,42.66,9486.0,9498.0,0.0,101.44258875195764,17.2,11.7,13.6,3.0,4.0,2.0,2,1,28,7,summer,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,14.79,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0,9259.0
2024-07-09 03:00:00,29.06,29.37,42.59,9406.0,9412.0,0.0,108.54800583406454,16.6,10.7,13.0,1.0,3.0,4.0,3,1,28,7,summer,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,14.95,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0,9160.0
2024-07-09 04:00:00,28.55,27.43,42.57,9395.0,9367.0,0.0,108.03309921356124,16.2,9.8,12.7,1.0,7.0,7.0,4,1,28,7,summer,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,17.83,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0,9159.0
2024-07-09 05:00:00,31.92,28.55,42.56,9416.0,9389.0,4.391666610538959,71.46602221224043,15.8,11.1,12.2,2.0,10.0,5.0,5,1,28,7,summer,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,23.17,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0,9215.0
2024-07-09 06:00:00,42.76,40.07,42.58,9686.0,9578.0,156.70166405071814,60.14697602669812,16.9,15.0,14.1,0.0,8.0,3.0,6,1,28,7,summer,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,25.02,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0,9482.0
2024-07-09 07:00:00,27.74,76.77,42.58,10123.0,10096.0,592.4643956725299,72.25805445996838,19.0,19.0,16.3,2.0,6.0,2.0,7,1,28,7,summer,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,23.5,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0,9909.0
2024-07-09 08:00:00,26.72,28.05,42.57,10513.0,10480.0,1016.9837195193104,41.77303938568466,22.0,22.8,16.7,4.0,4.0,5.0,8,1,28,7,summer,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,25.93,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0,10305.0
2024-07-09 09:00:00,27.12,27.6,42.58,10881.0,10816.0,1257.1113120219445,14.371949837050504,24.3,26.0,21.4,7.0,2.0,2.0,9,1,28,7,summer,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,149.55,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0,10623.0
2024-07-09 10:00:00,63.4,124.63,42.63,11208.0,11143.0,1351.6204538321165,14.66214991774824,26.3,28.3,22.9,10.0,3.0,4.0,10,1,28,7,summer,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,238.54,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0,10831.0
2024-07-09 11:00:00,190.07,133.71,42.86,11529.0,11386.0,1394.3276726409297,32.68978845675786,27.3,28.9,25.5,22.0,10.0,6.0,11,1,28,7,summer,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,404.29,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0,11051.0
2024-07-09 12:00:00,195.58,325.16,43.1,11629.0,11622.0,1410.8792446101374,99.79553433322243,28.1,29.8,27.7,24.0,12.0,6.0,12,1,28,7,summer,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,226.89,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0,11241.0
2024-07-09 13:00:00,532.71,300.76,43.81,11622.0,11690.0,1426.5862952920463,175.89584387258938,28.7,30.3,30.6,26.0,12.0,2.0,13,1,28,7,summer,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,291.02,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0,11388.0
2024-07-09 14:00:00,825.28,999.99,44.92,11673.0,11659.0,1434.6328078170618,219.92848441053184,29.1,30.1,31.9,23.0,15.0,6.0,14,1,28,7,summer,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,412.27,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0,11477.0
2024-07-09 15:00:00,749.86,999.99,45.93,11722.0,11733.0,1438.2712134451335,308.10291370220483,28.6,30.5,32.5,26.0,15.0,9.0,15,1,28,7,summer,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,277.58,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0,11490.0
2024-07-09 16:00:00,714.99,737.0,46.89,11782.0,11745.0,1388.53503497733,460.2300192977819,28.5,30.1,32.4,27.0,17.0,14.0,16,1,28,7,summer,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,299.27,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0,11578.0
2024-07-09 17:00:00,595.97,738.02,47.69,11820.0,11755.0,1274.8109113028315,661.8664880184871,28.6,29.6,31.6,27.0,18.0,13.0,17,1,28,7,summer,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,432.93,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0,11599.0
2024-07-09 18:00:00,570.51,580.2,48.45,11794.0,11703.0,1091.9401555347774,841.4189291681805,28.0,29.0,30.8,24.0,17.0,16.0,18,1,28,7,summer,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,730.45,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0,11436.0
2024-07-09 19:00:00,371.29,572.21,48.93,11747.0,11657.0,730.2491679711806,1155.5669916405363,27.2,27.6,29.8,28.0,13.0,16.0,19,1,28,7,summer,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,849.21,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0,11292.0
2024-07-09 20:00:00,348.92,315.1,49.36,11644.0,11575.0,302.3743511557248,1657.7564307191635,25.9,25.6,27.5,28.0,14.0,16.0,20,1,28,7,summer,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,999.99,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0,11101.0
2024-07-09 21:00:00,50.74,62.63,49.32,11541.0,11413.0,101.74083240350086,2200.189560319748,24.4,21.4,25.4,25.0,14.0,16.0,21,1,28,7,summer,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,942.8,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0,10842.0
2024-07-09 22:00:00,25.95,27.4,49.3,11338.0,11363.0,91.3791103481253,2557.532811387082,23.3,20.9,22.9,23.0,16.0,13.0,22,1,28,7,summer,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,630.91,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0,10590.0
2024-07-09 23:00:00,17.2,15.07,49.3,10965.0,10987.0,71.27377721521589,2946.119957208832,21.6,21.5,21.9,14.0,17.0,9.0,23,1,28,7,summer,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,154.15,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0,10158.0
2024-07-10 00:00:00,5.81,13.21,49.28,10495.0,10586.0,0.0,2866.418010923825,20.4,20.2,20.2,13.0,20.0,5.0,0,2,28,7,summer,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,59.31,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0,9861.0
2024-07-10 01:00:00,10.52,12.98,49.28,10187.0,10255.0,0.0,2631.8028415327103,19.4,20.5,18.9,10.0,19.0,5.0,1,2,28,7,summer,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,34.47,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0,9643.0
2024-07-10 02:00:00,10.5,4.67,49.27,9999.0,10004.0,0.0,2485.6785679402947,19.2,20.6,20.8,10.0,18.0,11.0,2,2,28,7,summer,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,29.05,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0,9486.0
2024-07-10 03:00:00,12.33,5.7,49.26,9874.0,9901.0,0.0,2282.5323345669112,19.4,19.2,17.3,11.0,17.0,6.0,3,2,28,7,summer,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,29.06,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0,9406.0
2024-07-10 04:00:00,13.18,13.18,49.24,9828.0,9820.0,0.0,2231.6946240106886,18.0,18.2,17.6,11.0,17.0,7.0,4,2,28,7,summer,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,28.55,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0,9395.0
2024-07-10 05:00:00,10.03,12.71,49.22,9825.0,9828.0,2.679055518756309,2436.950062383281,17.1,17.2,20.1,8.0,14.0,6.0,5,2,28,7,summer,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,31.92,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0,9416.0
2024-07-10 06:00:00,13.23,13.49,49.17,10080.0,10049.0,137.30855553069048,2273.6169283517534,19.3,18.0,21.6,3.0,11.0,1.0,6,2,28,7,summer,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,42.76,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0,9686.0
2024-07-10 07:00:00,11.52,6.62,49.13,10432.0,10461.0,553.2373933681479,1847.8542283918416,22.5,20.0,25.5,5.0,10.0,7.0,7,2,28,7,summer,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,27.74,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0,10123.0
2024-07-10 08:00:00,10.02,4.95,49.1,10831.0,10796.0,1024.677296860516,1424.9316406830774,25.9,22.3,25.8,8.0,7.0,4.0,8,2,28,7,summer,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,26.72,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0,10513.0
2024-07-10 09:00:00,14.8,13.52,49.09,11201.0,11117.0,1256.6499648739232,1106.4538068331944,28.9,24.6,27.5,11.0,7.0,6.0,9,2,28,7,summer,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,27.12,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0,10881.0
2024-07-10 10:00:00,23.58,23.01,49.09,11545.0,11456.0,1386.7660188501577,948.5806952735368,30.6,26.4,29.0,15.0,5.0,6.0,10,2,28,7,summer,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,63.4,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0,11208.0
2024-07-10 11:00:00,27.21,27.6,49.1,11837.0,11770.0,1440.8832120893398,961.2508634332236,32.1,28.3,31.2,18.0,3.0,3.0,11,2,28,7,summer,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,190.07,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0,11529.0
2024-07-10 12:00:00,26.5,27.99,49.12,11794.0,11894.0,1451.8110022764736,957.6110993021643,32.7,29.2,32.2,17.0,5.0,9.0,12,2,28,7,summer,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,195.58,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0,11629.0
2024-07-10 13:00:00,53.6,35.7,49.17,11903.0,11849.0,1426.8362089220682,896.0303250787159,33.0,30.0,33.6,16.0,3.0,13.0,13,2,28,7,summer,26.5,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,532.71,11794.0,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0,11622.0
2024-07-10 14:00:00,238.8,92.12,49.48,12043.0,12015.0,1358.706542906231,805.3900960200529,33.9,31.8,34.4,24.0,3.0,18.0,14,2,28,7,summer,53.6,26.5,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,825.28,11903.0,11794.0,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0,11673.0
2024-07-10 15:00:00,507.08,378.23,50.16,12043.0,12089.0,1362.171843079726,775.0048351101618,33.1,32.1,34.7,16.0,3.0,19.0,15,2,28,7,summer,238.8,53.6,26.5,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,749.86,12043.0,11903.0,11794.0,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0,11722.0
2024-07-10 16:00:00,630.7,403.04,51.01,12122.0,12073.0,1175.3223165963425,782.0233645235623,33.4,33.7,33.7,8.0,2.0,12.0,16,2,28,7,summer,507.08,238.8,53.6,26.5,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,714.99,12043.0,12043.0,11903.0,11794.0,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0,11782.0
2024-07-10 17:00:00,457.22,99.68,51.62,12076.0,12063.0,1091.836075796121,663.4258579002569,34.2,33.7,31.6,19.0,3.0,20.0,17,2,28,7,summer,630.7,507.08,238.8,53.6,26.5,27.21,23.58,14.8,10.02,11.52,13.23,10.03,13.18,12.33,10.5,10.52,5.81,17.2,25.95,50.74,348.92,371.29,570.51,595.97,12122.0,12043.0,12043.0,11903.0,11794.0,11837.0,11545.0,11201.0,10831.0,10432.0,10080.0,9825.0,9828.0,9874.0,9999.0,10187.0,10495.0,10965.0,11338.0,11541.0,11644.0,11747.0,11794.0,11820.0
