datetime_,alberta_internal_load,forecast_alberta_internal_load,pool_price,forecast_pool_price,rolling_30day_avg_price,solar_generation,temp_calgary,temp_edmonton,temp_fortmc,wind_generation,ws_calgary,ws_edmonton,ws_fortmc,hour_of_day,day_of_week,week_of_month,month,is_winter,pool_price_lag_1,pool_price_lag_2,pool_price_lag_3,pool_price_lag_4,pool_price_lag_5,pool_price_lag_6,pool_price_lag_7,pool_price_lag_8,pool_price_lag_9,pool_price_lag_10,pool_price_lag_11,pool_price_lag_12,pool_price_lag_13,pool_price_lag_14,pool_price_lag_15,pool_price_lag_16,pool_price_lag_17,pool_price_lag_18,pool_price_lag_19,pool_price_lag_20,pool_price_lag_21,pool_price_lag_22,pool_price_lag_23,pool_price_lag_24,alberta_internal_load_lag_1,alberta_internal_load_lag_2,alberta_internal_load_lag_3,alberta_internal_load_lag_4,alberta_internal_load_lag_5,alberta_internal_load_lag_6,alberta_internal_load_lag_7,alberta_internal_load_lag_8,alberta_internal_load_lag_9,alberta_internal_load_lag_10,alberta_internal_load_lag_11,alberta_internal_load_lag_12,alberta_internal_load_lag_13,alberta_internal_load_lag_14,alberta_internal_load_lag_15,alberta_internal_load_lag_16,alberta_internal_load_lag_17,alberta_internal_load_lag_18,alberta_internal_load_lag_19,alberta_internal_load_lag_20,alberta_internal_load_lag_21,alberta_internal_load_lag_22,alberta_internal_load_lag_23,alberta_internal_load_lag_24
2022-04-18 05:00:00,9277.0,9218.0,103.32,103.16,99.34,0.0,-5.3,-7.4,-8.7,414.2376248902082,7.0,11.0,20.0,5,0,16,4,1,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,96.8,99.7,101.86,110.03,109.39,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0,9493.0,9392.0,9240.0,9185.0,9131.0
2022-04-18 06:00:00,9496.0,9467.0,175.52,179.61,99.49,1.3931110539370108,-4.9,-5.4,-9.4,446.3531457581785,17.0,13.0,17.0,6,0,16,4,1,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,96.8,99.7,101.86,110.03,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0,9493.0,9392.0,9240.0,9185.0
2022-04-18 07:00:00,9787.0,9659.0,103.56,100.96,99.52,73.0991099958453,-3.6,-2.5,-8.9,520.0672309215946,7.0,13.0,14.0,7,0,16,4,1,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,96.8,99.7,101.86,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0,9493.0,9392.0,9240.0
2022-04-18 08:00:00,9980.0,9933.0,103.33,103.55,99.33,229.6467737437288,-0.9,2.2,-8.2,496.9898897785776,8.0,12.0,13.0,8,0,16,4,1,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,96.8,99.7,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0,9493.0,9392.0
2022-04-18 09:00:00,10102.0,10070.0,103.12,103.33,99.23,305.290161362754,2.1,4.8,-7.4,468.75694298189546,12.0,17.0,7.0,9,0,16,4,1,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,96.8,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0,9493.0
2022-04-18 10:00:00,10116.0,10116.0,94.71,99.87,99.17,352.2269931067361,5.0,6.5,-5.3,681.3496825789412,16.0,19.0,7.0,10,0,16,4,1,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,91.37,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0,9577.0
2022-04-18 11:00:00,10156.0,10147.0,95.84,99.9,99.14,366.1469382248653,6.5,8.5,-2.9,879.4498468435473,34.0,27.0,4.0,11,0,16,4,1,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,97.22,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0,9626.0
2022-04-18 12:00:00,10119.0,10143.0,84.75,94.4,99.17,369.0846036587821,7.9,9.1,-3.8,1006.9569457035512,31.0,30.0,5.0,12,0,16,4,1,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,100.74,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0,9635.0
2022-04-18 13:00:00,10050.0,10057.0,76.21,70.93,99.22,379.3267697710461,8.7,10.5,-2.4,1024.2369725841409,27.0,26.0,9.0,13,0,16,4,1,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,100.78,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0,9579.0
2022-04-18 14:00:00,10026.0,10018.0,77.15,78.36,99.27,378.7420482100381,9.3,11.1,-1.3,1071.695822759246,34.0,26.0,8.0,14,0,16,4,1,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,97.39,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0,9480.0
2022-04-18 15:00:00,10010.0,10014.0,84.21,84.21,99.33,333.57110573397745,9.1,12.0,-0.4,1106.6489436723955,32.0,26.0,5.0,15,0,16,4,1,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,111.2,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0,9512.0
2022-04-18 16:00:00,9993.0,10010.0,89.87,85.03,99.38,208.91710734918715,8.8,10.8,-0.3,1085.0339963815445,33.0,29.0,8.0,16,0,16,4,1,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,96.93,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0,9584.0
2022-04-18 17:00:00,10001.0,9966.0,100.09,103.7,99.45,108.38260916988057,8.3,11.1,0.0,1166.3560465142546,31.0,35.0,10.0,17,0,16,4,1,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,103.8,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0,9602.0
2022-04-18 18:00:00,9897.0,9885.0,99.53,98.05,99.52,44.8144991548525,7.8,10.0,-0.3,1159.3281502094785,37.0,26.0,9.0,18,0,16,4,1,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,103.07,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0,9526.0
2022-04-18 19:00:00,9897.0,9810.0,101.85,100.56,99.58,13.853110843135251,7.2,8.3,-1.0,1118.698109881282,35.0,21.0,9.0,19,0,16,4,1,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,102.57,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0,9507.0
2022-04-18 20:00:00,9924.0,9924.0,137.4,105.73,99.69,0.0418333308398723,6.4,6.8,-1.9,992.138518634662,26.0,21.0,7.0,20,0,16,4,1,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,107.42,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0,9635.0
2022-04-18 21:00:00,9891.0,9901.0,105.31,106.13,99.75,0.0,5.9,5.8,-2.4,1013.6600305920508,25.0,24.0,12.0,21,0,16,4,1,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,104.74,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0,9715.0
2022-04-18 22:00:00,9654.0,9681.0,96.61,90.42,99.82,0.0,4.9,5.4,-3.0,1099.6614528130822,25.0,34.0,14.0,22,0,16,4,1,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,104.74,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0,9519.0
2022-04-18 23:00:00,9395.0,9408.0,87.64,92.9,99.87,0.0,3.7,5.3,-3.6,1183.7528919044137,27.0,36.0,17.0,23,0,16,4,1,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,113.77,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0,9295.0
2022-04-19 00:00:00,9215.0,9202.0,78.48,79.46,99.9,0.0,2.1,5.0,-3.9,1209.4142041494947,17.0,30.0,15.0,0,1,16,4,1,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,95.68,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0,9136.0
2022-04-19 01:00:00,9099.0,9128.0,74.43,74.88,99.93,0.0,0.9,4.8,-4.2,1202.359999821037,11.0,34.0,16.0,1,1,16,4,1,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,95.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0,9049.0
2022-04-19 02:00:00,9039.0,9061.0,74.53,71.06,99.97,0.0,1.4,3.5,-4.5,1048.28543876037,4.0,35.0,15.0,2,1,16,4,1,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,94.1,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0,9044.0
2022-04-19 03:00:00,9061.0,9035.0,93.27,90.1,100.05,0.0,0.6,2.9,-5.3,925.9654952875276,13.0,36.0,25.0,3,1,16,4,1,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,93.48,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0,9066.0
2022-04-19 04:00:00,9124.0,9085.0,96.11,90.95,100.13,0.0,-0.2,2.5,-6.4,938.6944315207004,9.0,39.0,14.0,4,1,16,4,1,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,98.31,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0,9127.0
2022-04-19 05:00:00,9263.0,9224.0,100.79,99.18,100.21,0.0,0.1,1.4,-6.5,904.716894525455,12.0,37.0,14.0,5,1,16,4,1,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,103.32,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0,9277.0
2022-04-19 06:00:00,9606.0,9485.0,102.44,106.81,100.3,0.0121666659414768,0.1,1.2,-6.7,1244.5215569158397,16.0,34.0,14.0,6,1,16,4,1,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,175.52,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0,9496.0
2022-04-19 07:00:00,9864.0,9855.0,95.96,100.3,100.38,8.44566645676891,0.7,1.2,-6.0,1529.500044465197,13.0,34.0,14.0,7,1,16,4,1,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,103.56,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0,9787.0
2022-04-19 08:00:00,10061.0,9989.0,83.76,70.99,100.44,46.21116567485863,0.8,2.6,-4.7,1710.832072126071,11.0,38.0,13.0,8,1,16,4,1,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,103.33,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0,9980.0
2022-04-19 09:00:00,10133.0,10102.0,73.28,70.75,100.49,71.36416548897823,-0.3,2.8,-2.1,1869.555111026234,4.0,35.0,12.0,9,1,16,4,1,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,103.12,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0,10102.0
2022-04-19 10:00:00,10177.0,10165.0,70.7,85.7,100.53,193.7966067918804,-0.5,2.8,-0.9,1930.1793925868144,6.0,32.0,14.0,10,1,16,4,1,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,94.71,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0,10116.0
2022-04-19 11:00:00,10236.0,10184.0,85.09,86.05,100.58,276.57871639483506,-0.4,1.1,-0.1,1915.655751599736,4.0,22.0,15.0,11,1,16,4,1,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,95.84,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0,10156.0
2022-04-19 12:00:00,10215.0,10235.0,99.98,95.1,100.62,283.4472173474729,0.4,1.4,1.1,1731.8813627939755,12.0,25.0,19.0,12,1,16,4,1,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,84.75,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0,10119.0
2022-04-19 13:00:00,10230.0,10200.0,130.9,109.63,100.71,232.261940519015,-0.5,0.3,3.0,1498.0359125987936,22.0,26.0,17.0,13,1,16,4,1,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,76.21,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0,10050.0
2022-04-19 14:00:00,10211.0,10209.0,103.88,109.12,100.77,183.74638542580936,-0.6,-0.1,4.5,1621.503975462806,31.0,20.0,17.0,14,1,16,4,1,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,77.15,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0,10026.0
2022-04-19 15:00:00,10230.0,10196.0,102.35,97.29,100.84,127.04405333783892,-0.6,0.0,5.2,1701.1483381132284,43.0,24.0,17.0,15,1,16,4,1,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,84.21,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0,10010.0
2022-04-19 16:00:00,10259.0,10239.0,98.96,93.16,100.91,108.21510944018762,-0.5,-0.3,4.5,1671.3713568139574,41.0,26.0,18.0,16,1,16,4,1,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,89.87,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0,9993.0
2022-04-19 17:00:00,10244.0,10226.0,94.31,92.32,100.98,79.90105417801274,-0.5,-0.3,3.9,1818.5478252157568,26.0,21.0,21.0,17,1,16,4,1,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,100.09,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0,10001.0
2022-04-19 18:00:00,10132.0,10084.0,89.11,82.26,101.03,32.679999324671094,-0.4,-0.4,3.5,1764.446863886184,33.0,25.0,15.0,18,1,16,4,1,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,99.53,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0,9897.0
2022-04-19 19:00:00,10099.0,10018.0,86.25,86.15,101.06,4.725222192895081,-1.2,-0.4,2.5,1854.081255936192,36.0,19.0,16.0,19,1,16,4,1,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,101.85,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0,9897.0
2022-04-19 20:00:00,10073.0,10150.0,86.25,93.28,101.09,0.0,-1.8,-0.5,1.0,1812.754765313483,33.0,23.0,13.0,20,1,16,4,1,86.25,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,137.4,10099.0,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0,9924.0
2022-04-19 21:00:00,9976.0,10021.0,80.44,92.68,101.13,0.0,-1.8,-0.4,-0.2,1906.6161278227964,36.0,20.0,14.0,21,1,16,4,1,86.25,86.25,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,105.31,10073.0,10099.0,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0,9891.0
2022-04-19 22:00:00,9786.0,9766.0,70.75,69.87,101.16,0.0,-2.2,-0.3,-1.0,1931.6095848760167,37.0,21.0,12.0,22,1,16,4,1,80.44,86.25,86.25,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,96.61,9976.0,10073.0,10099.0,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0,9654.0
2022-04-19 23:00:00,9535.0,9541.0,71.5,73.75,101.2,0.0,-2.2,-0.8,-1.8,1820.945876449388,31.0,22.0,10.0,23,1,16,4,1,70.75,80.44,86.25,86.25,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,87.64,9786.0,9976.0,10073.0,10099.0,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0,9395.0
2022-04-20 00:00:00,9333.0,9346.0,79.6,72.64,101.26,0.0,-2.3,-1.2,-2.5,1615.339382389784,31.0,16.0,10.0,0,2,16,4,1,71.5,70.75,80.44,86.25,86.25,89.11,94.31,98.96,102.35,103.88,130.9,99.98,85.09,70.7,73.28,83.76,95.96,102.44,100.79,96.11,93.27,74.53,74.43,78.48,9535.0,9786.0,9976.0,10073.0,10099.0,10132.0,10244.0,10259.0,10230.0,10211.0,10230.0,10215.0,10236.0,10177.0,10133.0,10061.0,9864.0,9606.0,9263.0,9124.0,9061.0,9039.0,9099.0,9215.0
