datetime_,pool_price,forecast_pool_price,rolling_30day_avg_price,alberta_internal_load,forecast_alberta_internal_load,solar_generation,wind_generation,temp_calgary,temp_edmonton,temp_fortmc
2024-07-09 04:00:00,28.55,27.43,42.57,9395,9367,0.0,108.03309921356124,16.2,9.8,12.7
2024-07-09 05:00:00,31.92,28.55,42.56,9416,9389,4.391666610538959,71.46602221224043,15.8,11.1,12.2
2024-07-09 06:00:00,42.76,40.07,42.58,9686,9578,156.70166405071814,60.14697602669812,16.9,15.0,14.1
2024-07-09 07:00:00,27.74,76.77,42.58,10123,10096,592.4643956725299,72.25805445996838,19.0,19.0,16.3
2024-07-09 08:00:00,26.72,28.05,42.57,10513,10480,1016.9837195193104,41.77303938568466,22.0,22.8,16.7
2024-07-09 09:00:00,27.12,27.6,42.58,10881,10816,1257.1113120219445,14.371949837050504,24.3,26.0,21.4
2024-07-09 10:00:00,63.4,124.63,42.63,11208,11143,1351.6204538321165,14.66214991774824,26.3,28.3,22.9
2024-07-09 11:00:00,190.07,133.71,42.86,11529,11386,1394.3276726409297,32.68978845675786,27.3,28.9,25.5
2024-07-09 12:00:00,195.58,325.16,43.1,11629,11622,1410.8792446101374,99.79553433322243,28.1,29.8,27.7
2024-07-09 13:00:00,532.71,300.76,43.81,11622,11690,1426.5862952920463,175.89584387258938,28.7,30.3,30.6
2024-07-09 14:00:00,825.28,999.99,44.92,11673,11659,1434.6328078170618,219.92848441053184,29.1,30.1,31.9
2024-07-09 15:00:00,749.86,999.99,45.93,11722,11733,1438.2712134451335,308.10291370220483,28.6,30.5,32.5
2024-07-09 16:00:00,714.99,737.0,46.89,11782,11745,1388.53503497733,460.2300192977819,28.5,30.1,32.4
2024-07-09 17:00:00,595.97,738.02,47.69,11820,11755,1274.8109113028315,661.8664880184871,28.6,29.6,31.6
2024-07-09 18:00:00,570.51,580.2,48.45,11794,11703,1091.9401555347774,841.4189291681805,28.0,29.0,30.8
2024-07-09 19:00:00,371.29,572.21,48.93,11747,11657,730.2491679711806,1155.5669916405363,27.2,27.6,29.8
2024-07-09 20:00:00,348.92,315.1,49.36,11644,11575,302.3743511557248,1657.7564307191635,25.9,25.6,27.5
2024-07-09 21:00:00,50.74,62.63,49.32,11541,11413,101.74083240350086,2200.189560319748,24.4,21.4,25.4
2024-07-09 22:00:00,25.95,27.4,49.3,11338,11363,91.3791103481253,2557.532811387082,23.3,20.9,22.9
2024-07-09 23:00:00,17.2,15.07,49.3,10965,10987,71.27377721521589,2946.119957208832,21.6,21.5,21.9
2024-07-10 00:00:00,5.81,13.21,49.28,10495,10586,0.0,2866.418010923825,20.4,20.2,20.2
2024-07-10 01:00:00,10.52,12.98,49.28,10187,10255,0.0,2631.8028415327103,19.4,20.5,18.9
2024-07-10 02:00:00,10.5,4.67,49.27,9999,10004,0.0,2485.6785679402947,19.2,20.6,20.8
2024-07-10 03:00:00,12.33,5.7,49.26,9874,9901,0.0,2282.5323345669112,19.4,19.2,17.3
2024-07-10 04:00:00,13.18,13.18,49.24,9828,9820,0.0,2231.6946240106886,18.0,18.2,17.6
2024-07-10 05:00:00,10.03,12.71,49.22,9825,9828,2.679055518756309,2436.950062383281,17.1,17.2,20.1
2024-07-10 06:00:00,13.23,13.49,49.17,10080,10049,137.30855553069048,2273.6169283517534,19.3,18.0,21.6
2024-07-10 07:00:00,11.52,6.62,49.13,10432,10461,553.2373933681479,1847.8542283918416,22.5,20.0,25.5
2024-07-10 08:00:00,10.02,4.95,49.1,10831,10796,1024.677296860516,1424.9316406830774,25.9,22.3,25.8
2024-07-10 09:00:00,14.8,13.52,49.09,11201,11117,1256.6499648739232,1106.4538068331944,28.9,24.6,27.5
2024-07-10 10:00:00,23.58,23.01,49.09,11545,11456,1386.7660188501577,948.5806952735368,30.6,26.4,29.0
2024-07-10 11:00:00,27.21,27.6,49.1,11837,11770,1440.8832120893398,961.2508634332236,32.1,28.3,31.2
2024-07-10 12:00:00,26.5,27.99,49.12,11794,11894,1451.8110022764736,957.6110993021643,32.7,29.2,32.2
2024-07-10 13:00:00,53.6,35.7,49.17,11903,11849,1426.8362089220682,896.0303250787159,33.0,30.0,33.6
2024-07-10 14:00:00,238.8,92.12,49.48,12043,12015,1358.706542906231,805.3900960200529,33.9,31.8,34.4
2024-07-10 15:00:00,507.08,378.23,50.16,12043,12089,1362.171843079726,775.0048351101618,33.1,32.1,34.7
2024-07-10 16:00:00,630.7,403.04,51.01,12122,12073,1175.3223165963425,782.0233645235623,33.4,33.7,33.7
2024-07-10 17:00:00,457.22,99.68,51.62,12076,12063,1091.836075796121,663.4258579002569,34.2,33.7,31.6
2024-07-10 18:00:00,681.11,428.85,52.54,11932,11947,852.5259203608499,577.3347149435721,33.7,32.0,28.6
2024-07-10 19:00:00,999.99,887.58,53.91,11805,11778,371.5541638854808,574.5626915719236,30.7,29.3,29.0
2024-07-10 20:00:00,739.75,926.24,54.91,11603,11603,126.74397589812676,756.4451179535853,27.4,24.3,27.2
2024-07-10 21:00:00,238.56,412.67,55.19,11333,11340,16.362888394457595,1087.2128908173245,27.1,23.6,24.4
2024-07-10 22:00:00,68.66,224.27,55.24,11141,11141,10.899999618530272,1250.5635799844397,26.1,22.2,21.1
2024-07-10 23:00:00,37.48,41.97,55.23,10828,10812,10.899999618530272,1428.083106416497,24.2,16.7,18.9
2024-07-11 00:00:00,26.53,26.17,55.22,10453,10468,11.138332951863603,1696.205158082346,,15.1,18.3
2024-07-11 01:00:00,24.97,25.98,55.22,10195,10202,11.013055174085828,1839.1106589183876,19.8,13.9,17.6
2024-07-11 02:00:00,28.29,25.52,55.23,9943,10018,11.33233292609453,1677.6908182326456,18.2,13.4,17.7
2024-07-11 03:00:00,29.24,28.15,55.25,9815,9820,11.499999582767485,1436.938504362541,21.9,11.8,15.7
2024-07-11 04:00:00,31.58,29.04,55.27,9810,9770,11.403999588489532,1091.300925022165,16.9,12.0,15.7
2024-07-11 05:00:00,29.59,29.52,55.29,9769,9809,11.729944049765663,1149.2305071997685,16.7,12.1,15.3
2024-07-11 06:00:00,32.28,35.5,55.31,9982,9939,93.46353143062856,1148.8793500693805,18.1,18.7,17.5
2024-07-11 07:00:00,35.06,41.18,55.32,10386,10411,335.3591773793764,1008.4618108436632,21.0,21.0,20.0
2024-07-11 08:00:00,42.06,41.16,55.34,10720,10741,641.5132601751884,691.5073537488116,24.5,22.6,21.4
2024-07-11 09:00:00,91.09,144.11,55.43,10975,11002,831.7551906043954,565.738270661061,24.5,23.7,23.6
2024-07-11 10:00:00,45.15,57.54,55.46,11212,11200,929.2180183058316,688.14488285044,25.5,24.4,27.1
2024-07-11 11:00:00,47.46,48.96,55.5,11468,11380,965.7209159384834,713.462176671827,26.1,25.4,29.0
2024-07-11 12:00:00,36.19,37.96,55.52,11590,11545,977.2903840654426,592.1692985216239,26.8,26.8,29.9
2024-07-11 13:00:00,65.96,144.33,55.57,11707,11651,988.9769691088796,560.184648017755,27.3,27.2,31.0
2024-07-11 14:00:00,137.02,184.78,55.73,11785,11758,1002.3063712769084,550.5694291339856,27.7,27.8,30.3
2024-07-11 15:00:00,116.02,94.0,55.87,11874,11840,998.6428614417712,603.2369144301655,27.9,27.8,27.7
2024-07-11 16:00:00,117.9,144.33,55.96,11975,11910,939.0628321760232,640.7138541353743,28.4,27.9,27.6
2024-07-11 17:00:00,227.55,238.63,56.23,11924,11905,844.1870577332709,623.3491860130429,28.6,27.8,28.0
2024-07-11 18:00:00,275.15,302.17,56.59,11727,11726,657.0145465578304,570.1354615485916,27.7,27.1,28.5
2024-07-11 19:00:00,273.28,276.29,56.97,11562,11565,378.4512702598837,742.330275158166,26.3,22.4,26.5
2024-07-11 20:00:00,123.8,117.74,57.12,11339,11337,123.74790651351212,979.0095472145908,24.9,,24.5
2024-07-11 21:00:00,58.93,96.18,57.19,11083,11084,9.938194460239677,1275.94474867079,23.4,16.4,20.3
2024-07-11 22:00:00,29.71,28.94,57.12,10892,10909,5.900000095367432,1534.9703842192268,21.5,15.5,18.0
2024-07-11 23:00:00,22.98,25.3,56.99,10551,10551,5.900000095367432,1781.7561229549017,20.3,15.1,13.8
2024-07-12 00:00:00,15.61,18.8,56.91,10201,10217,5.900000095367432,2201.313461740688,20.0,14.8,12.0
2024-07-12 01:00:00,12.03,15.74,56.91,9932,9963,6.01527787314521,2399.340059010883,18.0,13.6,12.1
2024-07-12 02:00:00,4.84,7.44,56.91,9715,9742,5.900000095367432,2548.3562596350826,17.1,9.2,11.6
2024-07-12 03:00:00,0.0,7.02,56.91,9555,9599,5.900000095367432,2413.4588414492955,16.5,10.1,12.6
2024-07-12 04:00:00,7.36,12.15,56.9,9518,9507,5.900000095367432,2434.570442450262,16.1,6.2,9.6
2024-07-12 05:00:00,8.17,11.36,56.81,9539,9515,7.129944531867901,2581.5850358383686,15.8,7.6,10.6
2024-07-12 06:00:00,8.81,9.5,56.71,9702,9713,60.92172154878577,2466.5212507824267,15.7,10.4,13.5
2024-07-12 07:00:00,12.0,12.05,56.64,10022,10047,278.0552791861859,2174.8110613588,16.5,14.9,15.1
2024-07-12 08:00:00,12.14,12.47,56.56,10379,10333,504.7962895341384,1728.0106585171652,17.1,16.7,16.2
2024-07-12 09:00:00,16.24,16.46,56.55,10570,10619,776.5262898661031,1532.1004221579765,18.6,18.7,16.0
2024-07-12 10:00:00,17.7,17.95,56.53,10783,10752,961.3257331399784,1322.9338002898296,19.2,19.5,14.8
2024-07-12 11:00:00,18.43,17.06,56.53,10885,10879,1052.4641911792755,1033.5076546443668,19.8,20.5,14.8
2024-07-12 12:00:00,18.17,17.95,56.54,10951,10946,1067.537281110684,925.772326169966,20.9,21.3,15.4
2024-07-12 13:00:00,22.03,19.42,56.56,11038,11000,1070.632500119474,647.9357268236992,21.7,21.9,14.9
2024-07-12 14:00:00,21.47,24.77,56.58,11053,11055,1206.5162917617956,403.2849717161142,22.4,23.0,15.0
2024-07-12 15:00:00,21.55,19.88,56.61,11113,11058,1295.4995032766792,302.1893910935107,23.1,23.5,15.4
2024-07-12 16:00:00,29.9,28.52,56.65,11222,11104,1240.101700190438,260.49500844721166,23.8,23.4,15.9
2024-07-12 17:00:00,32.41,29.82,56.68,11287,11161,1085.0826874108116,247.53859438814223,23.6,23.1,17.3
2024-07-12 18:00:00,71.45,34.21,56.78,11150,11156,778.1971782566442,216.39369037536284,22.2,22.6,16.3
2024-07-12 19:00:00,50.2,38.44,56.84,10958,11009,625.8967118985786,244.9964197134268,22.3,21.7,16.5
2024-07-12 20:00:00,64.25,46.52,56.92,10775,10787,180.53688150763512,363.1585473978768,21.1,20.3,15.5
2024-07-12 21:00:00,50.95,57.82,56.97,10512,10597,2.9607777464224228,588.236335172024,20.0,13.6,13.7
2024-07-12 22:00:00,27.7,20.92,56.99,10370,10369,0.0,992.8511938203376,18.6,12.1,10.4
2024-07-12 23:00:00,24.93,23.01,56.99,10061,10112,0.0,1112.281203395832,17.1,9.4,9.2
2024-07-13 00:00:00,22.28,20.18,56.99,9735,9805,0.0,1098.727890172729,17.2,9.2,8.6
2024-07-13 01:00:00,20.47,22.47,56.99,9530,9562,0.0,1205.5679844689205,16.8,7.7,7.7
2024-07-13 02:00:00,15.53,14.76,56.99,9387,9416,0.0,1248.1737397390605,16.4,6.9,7.1
2024-07-13 03:00:00,16.05,11.6,56.99,9281,9319,0.0,1077.0632703989909,13.9,7.4,4.3
2024-07-13 04:00:00,23.13,16.26,57.0,9262,9263,0.0,827.6541486435301,13.7,8.9,3.4
2024-07-13 05:00:00,24.91,16.25,57.01,9234,9186,0.3902222007844179,676.8230460328981,12.7,11.0,6.0
2024-07-13 06:00:00,18.83,27.88,57.01,9259,9257,87.50483182706766,683.2138474468265,14.4,13.3,9.4
2024-07-13 07:00:00,17.99,20.28,57.0,9451,9449,458.3510957910452,583.050184781005,15.9,15.4,10.2
2024-07-13 08:00:00,28.51,29.72,57.01,9718,9691,812.3573640998039,350.20878837623945,17.4,18.1,12.4
2024-07-13 09:00:00,29.82,29.64,57.03,9977,10005,973.0160971244342,296.6703457933044,20.0,21.3,14.3
2024-07-13 10:00:00,29.89,31.03,57.04,10221,10188,1180.2430236632297,302.9357500334581,21.3,21.3,15.9
2024-07-13 11:00:00,29.45,29.82,57.05,10401,10393,1250.0168572572204,405.9607892163843,23.5,21.8,17.2
2024-07-13 12:00:00,24.81,26.45,57.06,10565,10491,1269.6453684559133,624.3487124823862,24.8,23.4,18.9
2024-07-13 13:00:00,20.97,16.03,57.05,10660,10636,1289.8079346398513,755.301718840657,26.2,22.9,20.1
2024-07-13 14:00:00,14.75,13.26,57.04,10681,10680,1299.7532591174709,884.9824028907468,27.0,24.0,20.9
2024-07-13 15:00:00,8.27,7.0,57.01,10762,10713,1267.9082740346591,1015.3386682868668,26.1,20.3,21.5
2024-07-13 16:00:00,8.51,7.4,56.99,10893,10843,1221.1013090496594,1069.3903663187557,25.4,21.0,22.0
2024-07-13 17:00:00,17.62,7.4,56.98,10916,10874,1051.0582124075625,951.5679220847744,25.6,21.3,22.2
2024-07-13 18:00:00,26.63,19.51,56.96,10846,10840,862.7741689221064,792.1375989963445,25.6,20.5,21.7
2024-07-13 19:00:00,29.43,26.83,56.71,10754,10727,567.5881562547386,676.9179895512304,23.8,19.3,20.5
2024-07-13 20:00:00,27.94,30.31,56.6,10608,10588,169.60649204585286,1083.123932727476,21.6,18.1,17.8
2024-07-13 21:00:00,17.59,14.97,56.57,10370,10428,6.628666518570648,1417.6164188446933,19.5,15.5,15.4
2024-07-13 22:00:00,15.91,16.17,56.56,10246,10290,0.0,1458.9332432106798,18.0,13.8,15.0
2024-07-13 23:00:00,22.21,18.84,56.57,10035,10025,0.0,1262.0992357023142,16.9,12.4,13.1
2024-07-14 00:00:00,26.94,29.58,56.58,9798,9817,0.0,1188.8136528519872,16.4,14.0,11.2
2024-07-14 01:00:00,28.54,29.11,56.61,9586,9634,0.0,1128.5770815727114,17.2,12.9,8.7
2024-07-14 02:00:00,27.12,25.72,56.64,9439,9468,0.0,909.7115492039256,17.2,12.8,8.2
2024-07-14 03:00:00,28.93,28.1,56.68,9384,9364,0.0,646.5680415898479,15.8,12.9,7.4
2024-07-14 04:00:00,26.63,26.94,56.71,9310,9335,0.0,593.7532857088082,15.6,13.6,6.0
2024-07-14 05:00:00,21.96,19.13,56.74,9257,9253,0.1944999947812821,487.0507441760434,14.7,13.8,5.8
2024-07-14 06:00:00,16.09,16.12,56.75,9241,9229,113.85933137936723,454.5632682367869,14.5,14.1,8.7
2024-07-14 07:00:00,15.99,16.23,56.76,9367,9355,476.9468438054456,286.61875214018966,16.8,13.9,11.1
2024-07-14 08:00:00,15.96,16.32,56.77,9590,9591,809.9837162835069,272.9599776158068,19.6,13.3,13.1
2024-07-14 09:00:00,15.1,16.36,56.76,9816,9803,954.2681439733506,511.09979291245344,21.0,14.7,15.9
2024-07-14 10:00:00,13.47,15.74,56.75,9965,9989,1043.0802092430988,715.2248796036012,21.6,17.1,16.7
2024-07-14 11:00:00,12.93,15.33,56.74,10141,10101,1113.7876729655266,775.4087343992086,21.8,19.2,18.2
2024-07-14 12:00:00,23.81,21.97,56.75,10328,10229,1191.1272916640835,692.7178581996427,21.1,20.3,19.1
2024-07-14 13:00:00,25.91,29.39,56.77,10452,10415,1211.5356118583018,844.3142772129219,19.6,21.0,20.7
2024-07-14 14:00:00,19.85,16.22,56.79,10518,10492,1211.8392425562938,953.3372266104984,17.5,22.1,21.1
2024-07-14 15:00:00,17.65,28.53,56.8,10559,10555,1098.6978862941266,1347.3152270713283,17.2,21.8,21.6
2024-07-14 16:00:00,19.97,16.06,56.82,10643,10636,1010.6619517497884,1648.2715041283766,19.5,22.4,22.3
2024-07-14 17:00:00,24.22,23.36,56.85,10728,10674,899.6328656133678,1452.8696692248682,20.0,22.6,22.7
2024-07-14 18:00:00,27.57,27.2,56.89,10673,10667,632.5762041186624,1389.3744224363606,19.8,22.2,22.6
2024-07-14 19:00:00,28.18,25.65,56.92,10658,10619,397.5288428007232,1297.9279625893798,19.5,21.6,21.9
2024-07-14 20:00:00,29.99,30.01,56.96,10547,10540,133.60617310721014,1113.9227396957244,19.1,19.6,20.2
2024-07-14 21:00:00,30.24,30.02,56.99,10400,10467,8.582944342709249,916.0237080584218,17.8,15.4,17.9
2024-07-14 22:00:00,31.87,32.9,57.01,10235,10293,0.4415555527475145,657.840889185129,17.5,14.7,16.6
2024-07-14 23:00:00,32.47,31.31,57.05,9898,9931,0.0,518.3149376811874,16.0,11.2,15.4
2024-07-15 00:00:00,31.3,38.23,57.07,9583,9637,0.0,384.5553980047587,15.9,10.6,14.8
2024-07-15 01:00:00,34.2,41.74,57.09,9432,9422,0.0,283.81720600807006,14.9,10.7,13.3
2024-07-15 02:00:00,30.02,26.68,57.11,9335,9310,0.0,332.5476389845792,14.0,11.4,12.1
2024-07-15 03:00:00,26.81,25.79,57.12,9227,9288,0.0,364.7543476517954,14.1,12.4,11.9
2024-07-15 04:00:00,17.06,16.24,57.12,9183,9229,0.0,451.3439147910683,13.4,11.3,10.6
2024-07-15 05:00:00,16.12,16.25,57.1,9240,9231,0.387888880703184,566.1261754164183,13.4,11.1,11.6
2024-07-15 06:00:00,22.19,19.97,57.1,9522,9443,87.51252783343196,646.3043291269615,14.4,13.0,14.5
2024-07-15 07:00:00,16.92,23.93,57.09,9983,9889,479.31816019255257,663.2275973307383,16.0,14.9,17.0
2024-07-15 08:00:00,22.69,26.4,57.11,10318,10326,791.1183914540212,545.4762053795945,18.2,16.3,19.2
2024-07-15 09:00:00,16.49,17.3,57.12,10584,10545,1042.0535435671277,626.8482486931483,20.2,18.5,21.0
2024-07-15 10:00:00,18.06,21.24,57.13,10839,10799,1185.828274336987,678.3529782653021,22.8,22.0,24.0
2024-07-15 11:00:00,26.83,28.57,57.13,11060,10975,1272.5552445859378,667.602124780135,25.8,25.3,24.6
2024-07-15 12:00:00,30.19,28.74,57.14,11321,11193,1284.5762545654509,493.0727181320803,26.8,25.3,25.7
2024-07-15 13:00:00,53.0,35.87,57.17,11433,11363,1262.5483476960658,336.22394274943406,27.6,25.2,26.5
2024-07-15 14:00:00,36.15,43.47,57.2,11510,11468,1266.282426924838,366.0721493868861,28.1,26.0,25.6
2024-07-15 15:00:00,62.26,62.24,57.29,11648,11559,1286.7656323479282,348.5653279295688,27.7,26.2,26.9
2024-07-15 16:00:00,74.3,62.33,57.38,11781,11684,1245.1886611593432,295.9517434053351,27.8,25.5,28.0
2024-07-15 17:00:00,129.88,196.78,57.55,11782,11740,1233.6404146289826,363.24050345549153,27.2,25.5,27.4
2024-07-15 18:00:00,94.1,89.25,57.67,11650,11608,1043.1933338265287,350.0263982593351,26.6,24.5,27.9
2024-07-15 19:00:00,271.05,159.37,58.03,11448,11486,637.1140990655787,280.91379534107944,24.8,23.4,27.1
2024-07-15 20:00:00,279.56,238.97,58.39,11224,11206,171.7658539029128,330.8908751358257,23.8,21.2,25.1
2024-07-15 21:00:00,339.26,629.1,58.84,10989,11024,43.57772137931652,325.182339511522,21.7,19.2,21.9
2024-07-15 22:00:00,99.0,93.48,58.96,10844,10788,38.79999923706056,244.66021876687805,22.0,19.1,20.1
2024-07-15 23:00:00,57.36,61.42,59.03,10531,10544,38.79999923706056,315.5442937261446,22.4,18.3,18.7
2024-07-16 00:00:00,38.93,37.85,59.08,10267,10246,38.79999923706056,372.4073634815961,21.9,18.3,17.5
2024-07-16 01:00:00,36.55,34.35,59.13,10040,10079,38.79999923706056,345.8474013182852,21.4,17.6,16.1
2024-07-16 02:00:00,31.45,31.29,59.17,9863,9901,38.79999923706056,355.978994228012,17.8,17.0,14.9
2024-07-16 03:00:00,30.95,31.35,59.22,9738,9778,38.79999923706056,328.4989943698049,19.2,15.5,14.5
2024-07-16 04:00:00,32.49,31.89,59.26,9719,9694,38.79999923706056,260.1679789270523,17.7,15.6,14.8
2024-07-16 05:00:00,31.36,30.41,59.31,9737,9743,39.28977699594366,193.92312521097148,17.2,16.7,15.5
2024-07-16 06:00:00,32.94,36.98,59.35,9937,9920,118.4974424766832,110.86724614290314,18.3,17.5,15.9
2024-07-16 07:00:00,32.56,50.81,59.4,10259,10291,546.6927441116339,84.43841979222165,19.8,19.0,17.6
2024-07-16 08:00:00,35.27,40.79,59.45,10615,10575,968.2384444391064,84.86484995286084,22.9,20.5,19.7
2024-07-16 09:00:00,31.14,30.74,59.49,10826,10888,1143.161380836765,30.554955552063053,23.0,22.2,23.2
2024-07-16 10:00:00,41.73,38.93,59.55,11100,11068,1191.099618354655,15.212191123954122,25.2,23.7,25.7
2024-07-16 11:00:00,45.52,135.04,59.61,11384,11293,1385.5609037958252,3.955760286048882,25.6,26.1,27.7
2024-07-16 12:00:00,106.17,106.13,59.76,11628,11527,1435.487093722754,6.175713866001201,26.5,26.4,28.1
2024-07-16 13:00:00,160.11,116.24,59.98,11794,11738,1436.4130394124984,16.26949473143038,27.2,26.3,29.1
2024-07-16 14:00:00,165.23,160.61,60.21,11870,11843,1393.1749350828595,30.69043985145787,26.9,27.7,31.2
2024-07-16 15:00:00,182.74,302.01,60.46,11942,11926,1314.7613802684016,45.29038378975044,28.0,29.2,32.2
2024-07-16 16:00:00,620.97,614.0,61.32,11858,11913,1226.038035868903,57.96523118845705,29.0,29.1,25.2
2024-07-16 17:00:00,666.85,610.08,62.24,11755,11737,929.7345062309172,65.21500140193022,26.5,28.2,23.6
2024-07-16 18:00:00,721.54,748.84,63.23,11608,11599,602.3460238394803,127.8413050944772,27.7,27.3,24.8
2024-07-16 19:00:00,869.39,848.61,64.42,11545,11467,320.9931858800517,294.88525665190485,26.6,26.0,24.5
2024-07-16 20:00:00,792.28,765.56,65.48,11336,11330,136.80041974474986,537.8846463655764,25.3,24.7,24.4
2024-07-16 21:00:00,330.92,544.37,65.91,11079,11107,12.751666484516528,776.7491252285573,23.9,20.6,22.8
2024-07-16 22:00:00,48.14,45.18,65.92,10968,10880,0.0039999998940361,1095.0857126281328,21.4,19.6,20.6
2024-07-16 23:00:00,29.2,29.43,65.91,10672,10620,0.0,1399.072204686213,21.3,18.8,19.8
2024-07-17 00:00:00,22.08,23.42,65.91,10341,10376,0.0,1819.8852802956103,21.1,15.4,19.6
2024-07-17 01:00:00,21.57,21.73,65.91,10065,10119,0.0,1867.9242018430764,20.5,15.7,18.6
2024-07-17 02:00:00,18.35,19.0,65.9,9865,9912,0.0,1821.5735148836677,20.2,17.0,17.6
2024-07-17 03:00:00,20.51,16.51,65.91,9789,9814,0.0,1599.262575554185,19.9,22.4,17.7
2024-07-17 04:00:00,21.99,21.99,65.9,9762,9743,0.0,1387.6049831623832,19.1,15.8,16.3
2024-07-17 05:00:00,22.23,22.0,65.9,9742,9779,0.3760555424458447,1245.1677878903515,17.4,14.8,16.1
2024-07-17 06:00:00,29.08,28.73,65.9,9978,9912,121.43833149423202,1053.2082083499763,17.1,18.4,19.6
2024-07-17 07:00:00,29.95,33.58,65.9,10430,10357,470.7964197509653,794.3896221943448,19.6,21.0,22.2
2024-07-17 08:00:00,39.82,33.65,65.91,10807,10745,823.4419828827017,416.7150687425708,20.6,23.3,24.9
2024-07-17 09:00:00,50.96,40.92,65.94,11092,11063,1052.4649285805888,210.18763748605636,22.5,26.2,27.0
2024-07-17 10:00:00,126.81,84.14,66.07,11418,11329,1105.372856214709,256.6028504230579,24.7,28.3,29.7
2024-07-17 11:00:00,144.86,46.31,66.16,11646,11568,1205.194625535541,303.36800793940824,25.8,29.4,31.5
2024-07-17 12:00:00,361.23,564.92,66.58,11735,11763,1246.405885359976,422.84705729837634,28.7,29.7,32.4
2024-07-17 13:00:00,497.61,497.81,67.19,11853,11806,1269.5984522530107,487.5099741789036,29.6,30.2,32.9
2024-07-17 14:00:00,674.71,582.63,68.09,11994,11919,1194.8724353924065,440.5615416257497,30.3,30.8,33.6
2024-07-17 15:00:00,767.44,813.49,69.12,12131,12073,1144.2099109049968,494.94655215549386,30.9,31.1,33.7
2024-07-17 16:00:00,744.45,715.89,70.12,12209,12147,1134.4912170463135,512.5401727987371,30.6,30.7,33.9
2024-07-17 17:00:00,956.37,907.83,71.38,12219,12143,929.3933448759384,479.2764109808041,30.8,29.1,33.7
2024-07-17 18:00:00,713.44,918.51,72.32,11958,12072,657.8009418294827,892.0217772649063,30.4,27.1,32.7
2024-07-17 19:00:00,399.53,542.28,72.78,11743,11722,340.4770553037856,1288.7972003498674,28.5,27.5,31.6
2024-07-17 20:00:00,79.92,109.55,72.78,11589,11531,84.8143719336225,1676.2714185748994,27.1,26.7,28.1
2024-07-17 21:00:00,30.27,29.48,72.73,11459,11391,4.926499902606009,2050.646870799213,24.4,21.7,23.4
2024-07-17 22:00:00,25.75,23.87,72.73,11201,11300,5.037166479229927,2113.227944810664,23.5,20.9,22.7
2024-07-17 23:00:00,22.16,21.94,72.73,10786,10823,0.0,2193.128930017642,22.9,17.6,20.9
2024-07-18 00:00:00,17.83,16.03,72.73,10456,10448,0.0,2175.5873105493024,22.2,15.7,18.9
2024-07-18 01:00:00,13.85,15.64,72.74,10208,10227,0.0,2308.021039790743,21.1,15.0,18.1
2024-07-18 02:00:00,20.24,15.34,72.74,9975,10025,0.0,1791.9443413345682,19.7,13.7,17.1
2024-07-18 03:00:00,28.66,22.81,72.76,9861,9867,0.0,1317.9485577895327,17.9,12.4,15.3
2024-07-18 04:00:00,29.69,28.46,72.77,9824,9816,0.0,1074.6465487200849,17.9,11.9,14.6
2024-07-18 05:00:00,29.99,28.98,72.78,9847,9841,0.0655555555555554,877.9097015292612,16.0,12.1,14.6
2024-07-18 06:00:00,31.76,31.09,72.78,10052,10020,33.350332737416025,679.8139407838551,17.5,15.2,17.6
2024-07-18 07:00:00,36.0,39.04,72.75,10442,10433,119.61348641195232,681.958774705169,20.2,19.1,20.8
2024-07-18 08:00:00,37.5,32.49,72.68,10845,10738,240.5109438299636,761.4143056054413,21.2,22.4,23.9
2024-07-18 09:00:00,90.63,149.88,72.75,11152,11137,404.1375390855802,670.7533404028251,23.2,25.0,25.1
2024-07-18 10:00:00,88.41,29.61,72.59,11410,11378,582.6811448283659,778.6811770420728,26.1,27.5,27.8
2024-07-18 11:00:00,61.05,615.64,72.58,11566,11588,728.0645299708843,671.0154477404678,26.6,30.8,30.1
2024-07-18 12:00:00,40.47,39.97,72.59,11804,11683,928.80865041852,799.4900633366489,28.1,32.5,31.0
2024-07-18 13:00:00,104.04,47.9,72.7,11924,11913,948.9260788190364,704.6651085296107,30.2,32.6,31.6
2024-07-18 14:00:00,485.26,409.89,73.32,11991,11989,1046.087931154039,386.74920802486855,31.4,32.7,32.8
2024-07-18 15:00:00,752.7,440.51,74.33,12058,12036,992.3316950203312,271.5319583107076,31.1,33.3,32.2
2024-07-18 16:00:00,868.4,753.22,75.5,12161,12066,891.071009007295,294.4245398925493,29.8,33.4,32.5
2024-07-18 17:00:00,904.55,876.22,76.71,12128,12107,1030.9335235346025,157.22445778612462,30.4,34.1,32.0
2024-07-18 18:00:00,775.83,723.61,77.71,11931,11965,808.5308605761992,150.77844523186897,28.0,29.9,30.2
2024-07-18 19:00:00,617.76,413.29,78.48,11723,11759,455.00079165912337,302.2533141153596,27.1,25.6,27.7
2024-07-18 20:00:00,533.96,506.06,79.11,11406,11506,118.45365729096864,354.87729784523447,24.6,25.5,25.9
2024-07-18 21:00:00,379.79,504.38,79.5,11168,11184,3.298611067136129,386.8477142588712,23.5,22.4,24.3
2024-07-18 22:00:00,161.43,173.83,79.66,10945,10960,0.0,401.01437450041374,21.6,18.2,21.7
2024-07-18 23:00:00,42.56,35.96,79.63,10610,10618,0.0,395.7509401539217,19.9,16.4,20.0
